Date,American River,Antelope Creek,Battle Creek,Bear Creek,Bear River,Big Chico Creek,Butte Creek,Calaveras River,Clear Creek,Cosumnes River,Cottonwood Creek,Cow Creek,Deer Creek,Elder Creek,Feather River,Merced River,Mill Creek,Mokelumne River,Paynes Creek,Sacramento River (Upper),Sacramento River (Upper Mid),Sacramento River (Lower),San Joaquin River,Stanislaus River,Stony Creek,Thomes Creek,Tuolumne River,Yuba River,Yolo Bypass,Sutter Bypass
5/31/1977,1187,49.93104646,165.2832566,39.07290748,173.085539,57.21227293,122.0032803,8.756,277.4,162.3444549,295.5102676,222.7520894,124.5820262,33.42835478,1571,256.6,105.8704118,36,22.50978252,7977,5934,10919,1112.4,1503,191.314134,103.0143014,486.3,2000,0,0
6/30/1977,1617,24.23999726,80.23997032,18.96870259,17.716605,35.43646139,75.56708222,9.764,200,67.85116999,143.4612047,108.1393325,60.48076674,16.22844474,5042,180.4,51.39684973,3,10.92781156,16449,8529,15162,773.35,841.6,118.4972311,50.01029539,75,1500,0,0
7/31/1977,1119,19.57389216,64.79408844,15.3173012,15.25044209,31.11011451,66.34129054,14.61,85,60.60915324,115.8454813,87.32293205,48.83845462,13.10453231,8087,151.5,41.50315626,0,8.824250377,14615,8452,18025,1050,327.8,104.0302074,40.38350823,75,700,0,0
8/31/1977,918.8,25.98687417,86.02253499,20.33569898,92.93422655,35.34972738,75.3821248,16.82,85,14.00089676,153.7998637,115.9324895,64.83936687,17.39796201,6645,100.6,55.10080931,1,11.71533399,9264,4957,12992,1188.5,329.7,118.2071981,53.6143317,75,600,0,0
9/30/1977,576.2,24.68417873,81.71031323,19.31629117,10.80189694,28.56543441,60.91484438,14.46,150,82.43192331,146.0900337,110.1209123,61.58903568,16.52581995,1000,45.9,52.33866206,4,11.12805627,5792,4261,8113,1143,283.7,95.520962,50.92670005,75,511.3,0,0
10/31/1977,908.5,34.90117117,115.5309099,27.3114691,123.1411662,31.27598471,66.69500326,16.62,200,215.4423652,206.5579467,155.7008986,87.08126368,23.36599801,1700,268.4,74.00208139,35,15.73405383,4296,4259,10275,978,774.2,104.5848666,72.00569625,207.3,580.1,0,0
11/30/1977,14745,27.08409201,89.6545786,21.1943129,75.78094168,23.07913384,49.2154898,570.6,200,116.3288701,160.2936018,120.8273913,67.57701472,18.13253879,1700,282.3,57.42727577,76,12.20997884,8445,12351,42888,1447.85,200.4,77.17512831,55.8780361,180,5811,0,0
12/31/1977,16923,120.0068997,397.2504606,93.90987822,504.0523397,103.0057483,219.6563523,1012,200,647.8763776,710.2448992,535.3740721,299.4269857,80.34346374,13619,349.6,254.4545087,308,54.10119365,32106,40688,74103,780.5,200.2,344.4445487,247.5899828,187.3,12510,0,0
1/31/1978,4898,337.7124091,1117.905807,264.272565,1305.822118,352.5516981,751.804839,1685,200,1304.746308,1998.706045,1506.600604,842.6199568,226.0952058,9453,515.6,716.0625374,1832,152.2466165,18269,24506,52330,2083.05,1333,1178.910037,696.7450184,1763,6477,0,0
2/28/1978,15085,285.9078473,946.4207829,223.7335618,1188.123866,218.6918989,466.3532433,1291,200,1158.854033,1692.107626,1275.490399,713.3633572,191.4125505,10383,823.6,606.2196504,1133,128.8922208,22866,29186,65836,4970.5,4912,731.2915413,589.865409,4788,4709,0,0
3/31/1978,3871,125.7757473,416.3466737,98.42421671,874.8403569,86.97057598,185.4618776,1461,200,482.0428824,744.3870571,561.1100205,313.8207299,84.2056516,16534,585.9,266.6863825,1720,56.70189026,22602,28370,62562,2734.5,2026,290.8239715,259.4918723,6790,7109,0,0
4/30/1978,17045,75.81358643,250.9604213,59.32696106,840.6803384,77.37996297,165.0102125,326.5,200,250.4711577,448.6926432,338.2191238,189.1610708,50.75646604,17099,217.6,160.7499979,1984,34.17808084,22072,27196,73897,11858,2446,258.7535829,156.4133779,9654,12527,0,0
5/31/1978,11369,34.51151263,114.2410505,27.00654674,108.0210156,43.08008391,91.8668545,4.453,277.4,166.1609657,204.2518044,153.9625562,86.1090339,23.10512537,9855,759.4,73.1758758,1276,15.55838899,9090,7647,41280,8674,2617,144.0570095,71.20177955,6203,11175,0,0
6/30/1978,2967,18.9798767,62.82776052,14.85246192,19.8159469,31.50648675,67.18654124,11.18,200,80.294167,112.3298797,84.67291377,47.35633767,12.70684468,3955,4057.3,40.24364607,658,8.556457894,10307,5411,16950,4544.5,1676,105.3556505,39.15797638,4890,4265,0,0
7/31/1978,2085,17.2464803,57.08981947,13.49601454,11.98681759,27.10114925,57.79230467,11.47,85,69.26809606,102.0710033,76.939896,43.03137253,11.54635248,4890,2654.4,36.56826966,95,7.775012707,9466,4951,14945,2977,1754,90.62448726,35.58175213,816.8,2786,0,0
8/31/1978,3770,18.65447168,61.75059501,14.59782035,70.77837483,30.01725845,64.01081112,14.66,85,4.771579942,110.4040133,83.22121882,46.54442565,12.48898915,3297,1312.5,39.55367929,64,8.409759662,9431,4951,12773,2068.5,1807,100.3757675,38.48662312,250,630.6,0,0
9/30/1978,2779,53.71689478,177.8152859,42.03547511,123.6166564,61.75040487,131.6806966,15.94,150,166.6164494,317.9163081,239.6414936,134.028026,35.96294377,1000,1362.5,113.8976684,92,24.21650866,10995,10372,17681,2168,1637,206.4893532,110.8250033,742.3,500,0,0
10/31/1978,3815,119.2192474,394.64315,93.29351086,217.5015912,96.1192123,204.9710421,330.5,200,208.462317,705.5832835,531.8602021,297.461729,79.81613809,6170,505.8,252.784424,177,53.74610631,9239,9469,24282,3497.5,1531,321.4164186,245.9649527,1128,1217,0,0
11/30/1978,7989,266.9119614,883.5400283,208.8685721,835.4687274,221.4811175,472.3011598,2107,200,577.0059673,1579.682998,1190.746065,665.9670753,178.6949878,8726,579.4,565.9420595,288,120.3285456,11018,13030,38760,5814,4172,740.6185076,550.6744035,683.3,2666,0,0
12/31/1978,6304,394.9536702,1307.387556,309.0659883,1881.340741,430.5190562,918.0676523,1046,200,4026.306156,2337.480847,1761.96498,985.4415638,264.4176789,10778,440.6,837.4330336,306,178.0519707,17766,22713,51915,9443,3057,1439.627832,814.8412519,2476,5415,0,0
1/31/1979,15279,697.5664317,2309.10545,545.8717689,2745.73777,803.9445136,1714.385093,1450,200,4880.601928,4128.454289,3111.979243,1740.485042,467.0140086,22657,1540.6,1479.072654,769,314.4750568,40583,50981,74576,13871.5,7808,2688.338368,1439.171091,6393,9843,0,0
2/28/1979,12022,277.1672391,917.4873578,216.8937096,732.6016698,255.4052342,544.6432169,2529,200,982.5231328,1640.377496,1236.496849,691.554828,185.5607975,27243,1932.5,587.6866562,1249,124.9518028,60366,78599,75113,14535.5,6000,854.058556,571.8323872,12053,10286,0,0
3/31/1979,7950,123.4900862,408.7806095,96.63560164,1186.402556,89.94601357,191.8068999,2344,200,461.2379528,730.8596758,550.913243,308.1178195,82.67542354,33136,1487.1,261.8400216,2147,55.67147458,56431,73014,74661,14645.5,5371,300.773642,254.7762536,10350,12975,0,0
4/30/1979,3108,75.68603172,250.5381859,59.22714474,701.2579646,95.00286695,202.5904725,58.37,200,243.7579605,447.9377276,337.6500775,188.8428114,50.6710694,11033,480.9,160.4795396,1568,34.12057696,21098,27625,53399,15518,2446,317.6834321,156.1502158,5216,5336,0,0
5/31/1979,10966,43.34719104,143.4891797,33.9207949,228.6313515,64.95178242,138.5075284,4.49,277.4,217.6256375,256.5445937,193.3802326,108.1547709,29.02052698,9120,1411.7,91.91045034,1782,19.5416662,11598,12753,43799,17354.5,2226,217.1945523,89.43094363,16928,9097,0,0
6/30/1979,5177,28.06797072,92.91144358,21.9642347,40.48371213,44.84460934,95.62964665,6.477,200,71.22536171,166.1165573,125.2166651,70.0318722,18.79123611,2942,356.9,59.51342559,605,12.65352844,11289,5000,18066,18669.5,2690,149.9574683,57.90790699,5611,5116,0,0
7/31/1979,4295,21.55197896,71.34201103,16.86522794,0.322622452,44.97832463,95.91479008,13.45,85,107.430358,127.5525253,96.14756117,53.77394222,14.42884237,1000,266.1,45.69735763,279,9.716006242,9207,5000,13941,6292.5,1446,150.4046035,44.46456088,2330,3046,0,0
8/31/1979,4195,22.42030111,74.21635722,17.54472243,82.19147556,43.30127706,92.33854158,16.64,85,10.46338716,132.6915747,100.0213148,55.94047669,15.01017569,1776,856.6,47.53848916,279,10.10746094,8378,5000,11916,3213,1973,144.7966651,46.25602343,250,483,0,0
9/30/1979,2534,25.25213713,83.59038626,19.76073981,37.02797961,35.57254407,75.85727402,14.18,150,77.13607808,149.4514201,112.6546849,63.00613813,16.90606263,5759,444.8,53.54292261,285,11.38410178,11934,10994,22251,3056,1850,118.9522827,52.09847276,250,400,0,0
10/31/1979,2436,26.69877553,88.37909235,20.89278836,43.30391115,24.24893687,51.71005609,380.4,200,92.54592699,158.0131574,119.1084196,66.61561872,17.87457311,5566,699.3,56.61027678,188,12.03627148,10688,11337,21505,3452.5,849,81.08687387,55.08307763,761.7,553.7,0,0
11/30/1979,12195,85.09260183,281.6760981,66.58813695,247.0169835,73.33419172,156.3827391,2238,200,213.4997883,503.6092636,379.6146125,212.3129697,56.9686775,18092,373.8,180.4245942,339,38.36122206,17720,21768,68433,4639,409.7,245.224786,175.5572044,440.3,5706,0,0
12/31/1979,12918,281.125247,930.589275,219.9909986,727.5431535,253.2143634,539.9712575,1707,200,557.038845,1663.802441,1254.154291,701.43038,188.2106457,23645,392,596.0789484,436,126.7361415,37583,48240,74390,7407.5,4075,846.7324262,579.9982769,2005,10206,0,0
1/31/1980,9346,222.0452601,735.0209198,173.7587037,532.2439059,155.8024373,332.2435459,763.7,200,325.2069825,1314.145384,990.5870023,554.0210026,148.6571634,10139,3975.7,470.8097424,6438,100.1018578,16824,23510,53426,7186.5,3752,520.9932562,458.1085108,5242,7302,0,0
2/29/1980,2639,209.3087924,692.8602802,163.7919423,642.2472882,162.1234859,345.7229731,59,200,463.5528758,1238.766292,933.7671479,522.2424787,140.1302209,7821,4525.2,443.8041983,4333,94.36003709,11112,14445,32146,1608.75,1412,542.1304332,431.8315066,5501,3476,0,0
3/31/1980,4455,110.8719214,367.0115797,86.76141673,478.5544701,79.17132026,168.8302227,60.65,200,268.767443,656.1807433,494.6211608,276.634471,74.22768373,8463,1500.4,235.0853189,1993,49.98298686,17823,20620,40550,704.8,1447,264.7437656,228.7433238,4809,4289,0,0
4/30/1980,2842,67.41819256,223.1697353,52.75725201,270.1500635,65.38750629,139.4366951,6.162,200,116.4165361,399.0056195,300.7656423,168.2138795,45.1358307,6116,619.4,142.9489729,1249,30.39329155,11614,13235,25987,2708.5,1825,218.6515847,139.0925786,2773,2109,0,0
5/31/1980,2814,32.17158633,106.4953558,25.17546707,40.33492228,44.14980035,94.14798944,6.334,277.4,74.37400432,190.4032613,143.5236908,80.27072725,21.53856724,2187,780,68.21445441,1742,14.5035096,7101,4634,14232,932.4,1732,147.634072,66.37420451,1007,4111,0,0
6/30/1980,2799,19.73510311,65.32773378,15.44345478,7.272910709,41.45095422,88.3927893,11.15,200,77.23984684,116.7995869,88.04212537,49.24068905,13.21246148,3576,2280.8,41.84497704,1316,8.89692707,12517,7121,15347,985.5,961.8,138.6093054,40.71610757,250,2201,0,0
7/31/1980,3337,17.16939849,56.83466093,13.43569515,0.265558222,37.46980709,79.90312469,13.21,85,57.31258585,101.6148048,76.59601908,42.83904713,11.49474695,9699,2338.6,36.4048306,696,7.740262888,13182,8393,22499,1237,317.5,125.2966073,35.42272224,250,1243,0,0
8/31/1980,1485,20.10630845,66.55650891,15.73393682,57.78130589,37.11232615,79.1408084,19.12,85,2.164377445,118.9965165,89.69814446,50.16687662,13.46097989,1277,1277.1,42.63205573,657,9.064272884,7630,4634,8436,1423.5,327.9,124.1012142,41.48195291,250,237,0,0
9/30/1980,1266,60.05513054,198.7963052,46.99538115,183.1579463,65.17658881,138.9869206,14.3,150,150.3962616,355.4283148,267.9175935,149.8424403,40.20633158,750,586.1,127.3368345,664,27.07389537,5590,4634,8828,1292,301.7,217.9462903,123.9016154,250,350,0,0
10/31/1980,1542,328.9020924,1088.74163,257.3781633,1142.917324,284.6537742,607.0147614,11.1,200,1528.116739,1946.563356,1467.296071,820.6374993,220.1967836,941.4,629.8,697.3817381,150,148.2747728,6518,6566,12355,1131.85,788,951.8637788,678.5681788,396.8,528.9,0,0
11/30/1980,5776,661.0147818,2188.111076,517.2687386,2538.585545,612.9199611,1307.031551,1076,200,3178.704756,3912.128203,2948.915239,1649.2857,442.543031,900,398.3,1401.571009,259,297.9969385,14787,19167,35372,1556,200.3,2049.56464,1363.760241,300,1798,0,0
12/31/1980,2090,474.0446176,1569.196797,370.9576066,1453.505793,489.6862472,1044.239731,321.4,200,4464.96691,2805.570116,2114.805047,1182.779917,317.3683065,900,444.1,1005.132126,272,213.7075427,14068,17509,26979,991.05,200,1637.479085,978.0162554,2503,3352,0,0
1/31/1981,1530,389.5211531,1289.404674,304.8148409,841.1352993,369.4605795,787.8624696,9.923,200,3118.271105,2305.329216,1737.729467,971.8869913,260.780661,3491,479.4,825.914292,509,175.6028977,5127,7118,17218,860.7,228.5,1235.452241,803.6332562,1732,3033,0,0
2/28/1981,1989,389.6372511,1289.788985,304.9056918,1151.016693,327.8811834,699.1957823,85.05,200,2649.976456,2306.016327,1738.247402,972.1766652,260.8583875,4828,454.5,826.1604582,476,175.6552367,5921,8208,19847,597.8,231.7,1096.413435,803.8727815,1623,1701,0,0
3/31/1981,2674,314.8272874,1042.150786,246.364103,1819.844,259.9017134,554.2318101,56.83,200,2639.289752,1863.263491,1404.505634,785.5197148,210.7738372,5938,482.1,667.538474,1045,141.9296064,11166,12912,28534,567.75,200.1,869.0944911,649.530009,1977,3000,0,0
4/30/1981,3173,160.7175619,532.0121227,125.7674908,1936.749461,190.3228587,405.8572033,4.877,200,772.8823453,951.1855467,716.9922374,401.0034023,107.59886,4189,329.6,340.7746415,542,72.45426686,8827,9657,21820,844.85,1625,636.4273091,331.5814213,1241,3278,0,0
5/31/1981,2145,81.37310084,269.3636937,63.6774886,476.7669633,92.01159006,196.2116734,6.085,277.4,199.1913743,481.595891,363.0211967,203.0325119,54.47850741,2992,295.2,172.538016,311,36.68440645,10233,7311,14235,746.8,1505,307.6807959,167.8833857,462.7,2000,0,0
6/30/1981,3024,44.1032088,145.9917725,34.512407,170.5669988,58.80411922,125.3978399,12.49,200,159.3183415,261.0189844,196.7529745,110.0410968,29.52667359,4938,241.6,93.51345922,0,19.88249213,14269,6227,14589,801.05,670,196.6371649,90.99070747,75,1500,0,0
7/31/1981,1584,28.40658986,94.03235086,22.22921681,34.20410435,45.66385478,97.37666046,15.11,85,128.6271773,168.1206297,126.7273108,70.87675452,19.01793836,8890,169.6,60.23141069,0,12.80618383,14888,8352,19490,1298.5,312.9,152.6969719,58.6065227,75,700,0,0
8/31/1981,988,29.23330098,96.76895497,22.87614913,157.147488,54.0022321,115.1579744,15.56,85,162.3983893,173.0134097,130.4154296,72.93946608,19.57141349,7735,169.2,61.98431301,0,13.17887955,7948,4596,14580,1212.5,340.7,180.5799655,60.31213624,75,600,0,0
9/30/1981,1039,67.05850207,221.9790769,52.47578077,214.8509929,76.04517056,162.1638118,16.44,150,766.6602875,396.8768391,299.1609932,167.3164225,44.89502138,1000,96.4,142.1863096,6,30.23113683,4375,4596,9343,1228,261,254.2901236,138.3504899,75,574,0,0
10/31/1981,1295,178.5400938,591.0088056,139.7142872,1406.752412,147.4688939,314.4725402,4.839,200,2484.50797,1056.665835,796.5020114,445.4720705,119.5308735,3980,401,378.564332,119,80.48897362,5473,4892,12077,916.6,782.1,493.126427,368.3516435,207.3,500,0,0
11/30/1981,1445,428.4646534,1418.316624,335.2895834,1066.574932,378.8856715,807.9611667,132.8,200,2557.986317,2535.811151,1911.46398,1069.054195,286.8529594,1200,404.8,908.4874544,839,193.1593036,4867,6210,14698,1373,200.2,1266.969138,883.9788079,180,708.9,0,0
12/31/1981,2202,775.9234617,2568.485255,607.1890694,2015.214725,715.9410921,1526.720706,93.56,200,5072.247337,4592.199965,3461.545162,1935.992211,519.4732856,1200,414,1645.215597,1942,349.7997661,5021,6613,14779,640.35,200.2,2394.060628,1600.831927,188.7,1275,0,0
1/31/1982,9301,1140.608646,3775.677156,892.5688378,2587.745085,1244.919299,2654.749243,185.4,200,4835.466874,6750.540798,5088.476552,2845.911439,763.6265047,1200,484.1,2418.469381,3714,514.2061779,6801,10167,28350,1397.15,226,4162.929482,2353.22532,1683,1798,0,0
2/28/1982,24296,1057.691687,3501.202938,827.683223,2132.844293,1034.874769,2206.836228,3521,200,4226.702379,6259.807791,4718.567907,2639.026876,708.1143994,25586,2980.8,2242.657874,5993,476.8257736,57191,77357,77001,7949,4322,3460.554182,2182.156753,3726,14236,0,0
3/31/1982,17625,388.9136753,1287.393783,304.3394668,1085.185837,381.821977,814.2227411,1055,200,2128.290346,2301.73394,1735.01939,970.3712848,260.3739605,33335,2303.5,824.6262372,4918,175.3290361,26876,34420,74741,18848.5,8804,1276.787954,802.3799498,12630,15083,0,0
4/30/1982,2829,232.8992501,770.9501251,182.2523559,1569.707647,255.6241876,545.1101278,4.912,200,1216.461329,1378.383283,1039.008758,581.1025914,155.9238052,10003,4941.9,493.8238083,7670,104.9950249,14188,16631,35639,6758.5,1820,854.7907219,480.5017166,5504,3768,0,0
5/31/1982,2436,120.3409391,398.3562078,94.17127648,434.8442003,130.1124041,277.4603995,6.041,277.4,280.7043708,712.2218669,536.8642865,300.2604411,80.56709988,3308,3376,255.1627832,4142,54.2517844,6341,4347,15476,4093,2020,435.0874495,248.2791499,1007,3996,0,0
6/30/1982,2689,60.06859151,198.8408641,47.00591487,257.8380314,78.05053287,166.4401806,11.46,200,253.5108395,355.5079817,267.9776455,149.8760265,40.21534356,4661,1967.3,127.3653762,1735,27.07996381,13177,6197,15405,3416,983.1,260.9959252,123.9293871,250,2357,0,0
7/31/1982,2339,43.59141822,144.2976279,34.11191177,60.43753811,69.28101591,147.7394757,13.33,85,127.6904206,257.9900198,194.4697774,108.7641376,29.18403472,8456,2293.6,92.42829312,1001,19.65176806,11510,6634,19067,1413.5,365.3,231.6712287,89.93481635,250,1113,0,0
8/31/1982,1397,40.1709049,132.9749415,31.43523243,142.3771912,67.46958981,143.8766694,15.31,85,606.0072025,237.746166,179.2102036,100.2296784,26.894034,3513,1410.8,85.17566816,946,18.10974127,8811,4347,9851,1524.5,348.2,225.6139371,82.87784849,250,500,0,0
9/30/1982,1258,48.48871621,160.5088115,37.94423023,133.9646084,94.30338572,201.0988519,19.52,150,144.0836306,286.9740276,216.3175742,120.9832948,32.46272856,1000,1166.8,102.8121923,985,21.859555,4128,4347,10202,1584,326,315.3444121,100.0385848,342.3,571.3,0,0
10/31/1982,1221,337.1209099,1115.947808,263.8096947,1620.20016,274.6942648,585.776437,5.255,200,2206.660293,1995.205335,1503.961811,841.144118,225.6992028,4821,1349.1,714.8083624,310,151.9799584,4649,4348,11402,743.55,799.3,918.5598248,695.5246778,1236,532.1,0,0
11/30/1982,2559,915.119302,3029.255526,716.1150099,2734.810622,827.7740644,1765.200822,491.2,200,3974.000674,5416.012061,4082.524823,2283.297166,612.6635603,4329,1754.1,1940.357037,2150,412.5516673,3923,4595,13188,928.4,200,2768.022842,1888.011212,300,664.6,0,0
12/31/1982,1749,285.9222756,946.4685438,223.7448524,899.5992166,400.3153787,853.6593086,8.193,200,2258.890604,1692.193017,1275.554766,713.3993569,191.4222101,4326,2298.3,606.2502431,4071,128.8987253,3881,4976,13004,310.9,200,1338.628691,589.8951764,413,655.6,0,0
1/31/1983,1463,200.2822824,662.9804543,156.7283613,568.8513726,146.1480246,311.6558301,21.63,200,1074.858187,1185.344091,893.4981347,499.7206012,134.0870594,4323,3657,424.6649973,3712,90.29072968,4932,6636,17398,371.65,234.6,488.7095257,413.2086318,583.2,670.6,0,0
2/28/1983,1215,212.0930245,702.0767294,165.9707079,754.0239534,149.8801418,319.6144467,146.1,200,932.8319574,1255.2444,946.1881479,529.1893646,141.9942375,4325,4416.2,449.7076957,5918,95.61521727,5671,8331,18959,717.1,236,501.1894839,437.5757429,676.8,947,0,0
3/31/1983,2795,117.5355674,389.0697815,91.97596838,605.7812203,98.54528772,210.1445677,72.78,200,404.3439218,695.6186467,524.3489786,293.2608102,78.68893051,4323,6072.7,249.2144627,8986,52.98707412,16389,20459,33682,736.9,200.1,329.5290576,242.4912998,1131,1664,0,0
4/30/1983,2766,85.20220812,282.0389201,66.67390795,627.5116689,96.80244813,206.4280199,4.955,200,302.8504548,504.2579539,380.1035874,212.5864463,57.04205785,1000,1408.3,180.656996,4039,38.41063448,9396,10261,17282,924.35,1013,323.7011149,175.7833365,899.4,2091,0,0
5/31/1983,496.8,60.41101872,199.974377,47.27387695,350.8041916,92.57358473,197.4101085,6.413,277.4,193.6255183,357.5345917,269.5052798,150.7304103,40.44459529,1430,2948.4,128.0914357,6433,27.23433594,7510,5100,8353,768.45,1038,309.5600697,124.6358594,387.5,2000,0,0
6/30/1983,836,46.6841347,154.5352313,36.53207785,180.8703016,90.75656192,193.5353674,13.95,200,170.282563,276.2938515,208.2669859,116.480717,31.25457862,2655,7390.3,98.98587983,4217,21.04601833,14406,5977,9578,793.05,319.1,303.4840632,96.31549629,50,1500,0,0
7/31/1983,739.6,34.68378047,114.8112966,27.14135276,70.71022496,92.39300116,197.02502,13.79,85,115.1539371,205.2713487,154.7310765,86.53885618,23.22045703,2524,5986.8,73.54114086,1880,15.63605033,12090,7235,11315,988,310.5,308.95621,71.55719071,50,700,0,0
8/31/1983,188,32.14068336,106.3930598,25.15128436,72.66541188,83.63637678,178.3518081,16.2,85,64.00791261,190.2203662,143.3858267,80.19362183,21.517878,1920,2463.5,68.14892985,1648,14.489578,9297,4199,6846,1036.5,328.4,279.6746254,66.31044763,50,600,0,0
9/30/1983,281,45.87531987,151.857868,35.89915005,176.9362632,62.10459354,132.4359922,14,150,71.59326609,271.5069884,204.6587059,114.4626582,30.71308488,1000,1097.2,97.27092361,1628,20.68139057,4663,4199,7451,1034,280,207.6737372,94.64680516,50,500,0,0
10/31/1983,1053,244.0868271,807.98358,191.0070526,650.3367412,197.893694,422.0017592,8.46,200,799.1465223,1444.595471,1088.918711,609.0165068,163.4137802,1492,1193.3,517.5451894,175,110.0385789,4799,4364,8319,772.7,640.6,661.7436918,503.5831561,126,566.6,0,0
11/30/1983,1064,230.218002,762.0745765,180.1541792,959.3793858,207.8338176,443.198744,31.47,200,458.6462681,1362.514672,1027.04719,574.4126589,154.1287354,1526,1804.8,488.1386712,4032,103.7862717,3986,4200,9025,744.55,200.1,694.9828209,474.9699498,150,591.1,0,0
12/31/1983,1098,109.0403897,360.948788,85.32817476,617.3011891,83.81681274,178.7365818,120.7,200,176.5706327,645.3410656,486.4503421,272.0646501,73.00149084,1700,3550.9,231.2018629,5925,49.15730054,5491,7739,15366,352.4,200.2,280.2779915,224.9646334,157.6,645.2,0,0
1/31/1984,898.8,110.1926197,364.7629346,86.22983777,572.7959184,75.45064783,160.8960117,152.2,200,328.7984644,652.1603861,491.5906639,274.9395579,73.77289775,1700,1903.4,233.6449734,2599,49.67674584,8791,15263,25563,463.15,219.7,252.3020781,227.3418351,167.8,1417,0,0
2/29/1984,3045,110.627207,366.2015186,86.56991855,694.6283896,80.86183034,172.4351795,6.43,200,390.1230501,654.7324333,493.5294422,276.0238886,74.06384977,1700,1596.1,234.566443,2031,49.87266534,6341,9029,16636,629.95,221.4,270.3967218,228.2384458,150,1225,0,0
3/31/1984,1632,76.71687236,253.9505057,60.03381602,936.0353082,75.30417497,160.5836632,4.364,200,245.5433834,454.0386211,342.2488577,191.4148427,51.36120728,1700,534.9,162.6652643,1466,34.58529782,8598,9642,14837,1483.5,200,251.8122823,158.2769753,150,1025,0,0
4/30/1984,1970,42.88632418,141.9636043,33.56014936,300.2226206,50.94134986,108.6307442,6.42,200,86.7221474,253.8170143,191.324216,107.0048706,28.71198105,1000,364.4,90.93325942,1021,19.33389942,7703,8283,13180,935.5,1010,170.3445736,88.4801148,246.2,1082,0,0
5/31/1984,493.1,28.81213666,95.37480414,22.54657232,75.27752514,47.88051137,102.1036073,8.528,277.4,23.06187355,170.5208046,128.5365338,71.88862682,19.28944804,1148,341.2,61.0913047,1074,12.98901137,5647,3381,6381,848.8,1030,160.109328,59.44321899,237.3,900,0,0
6/30/1984,583.4,23.4580223,77.65145324,18.35677801,25.05356799,42.71444977,91.08715178,8.424,150,29.96821248,138.8331898,104.6507905,58.52967557,15.70492004,3066,331.4,49.73880296,799,10.57528367,11978,5480,8743,819.3,300.4,142.8343527,48.39697844,50,500,0,0
7/31/1984,550.4,21.13726503,69.96921249,16.54069882,0.285942002,33.92565678,72.34534133,13.37,85,48.03983842,125.0980961,94.29744186,52.73919722,14.15119539,4198,293,44.81802629,410,9.529046006,14413,8128,12753,780.4,312.5,113.4451983,43.60895163,50,500,0,0
8/31/1984,285.4,30.3069925,100.323121,23.71635282,91.45450848,40.47746606,86.31685798,13.98,85,16.35856438,179.3679103,135.2053759,75.61841384,20.29023963,2543,321.3,64.26089585,408,13.66291833,9159,4550,8001,1179,340.7,135.3540241,62.52730275,50,500,0,0
9/30/1984,281,39.32505368,130.1749792,30.77332228,51.31872291,44.16793742,94.18666613,17.68,150,132.4357421,232.7401078,175.4366971,98.11921071,26.32774474,1000,671.7,83.38218246,406,17.72841686,4655,3381,6458,1144.5,262.8,147.6947212,81.13274641,50,500,0,0
10/31/1984,584.5,84.32994807,279.1515386,65.99133192,356.5614225,78.61699818,167.6481491,7.941,200,607.2905368,499.0955986,376.2122661,210.4100865,56.45808815,3830,891.2,178.8075148,222,38.01740451,4598,3984,9328,777.1,635.5,262.8901485,173.9837496,126,305.4,0,0
11/30/1984,480.7,115.2350128,381.4544165,90.1756986,541.2967586,92.79238082,197.8766839,26.45,150,870.4015507,682.0031202,514.0857584,287.5207393,77.1487314,1200,338.3,244.3365226,846,51.9499442,4906,6396,13278,948.85,200,310.2917097,237.7449539,150,526.9,0,0
12/31/1984,963,261.4212826,865.3646176,204.5719109,729.1713626,209.0027705,445.6914974,77.67,150,1346.340641,1547.187144,1166.251081,652.2673846,175.0190313,1200,334.3,554.2999957,503,117.8532523,5528,7412,14261,563.75,200.1,698.8917237,539.3464126,157,1656,0,0
1/31/1985,1868,1106.139396,3661.576005,865.5953632,3149.974203,1313.075531,2800.090153,8.635,200,6275.943932,6546.539121,4934.702538,2759.907854,740.5496738,1200,487.7,2345.383117,410,498.6668417,5093,6811,13387,501.5,219.4,4390.839504,2282.110734,164.4,1157,0,0
2/28/1985,1277,522.2925062,1728.908413,408.7133802,2104.852181,469.1350861,1000.415059,14.19,150,2962.003421,3091.118837,2330.048242,1303.162327,349.6698033,1200,760.7,1107.433684,715,235.4585285,4504,6050,11807,481.7,221.4,1568.757334,1077.557981,150,1272,0,0
3/31/1985,13224,178.7701655,591.7703959,139.8943269,921.7774624,159.2394693,339.5729031,58.74,150,804.3188811,1058.027484,797.5284059,446.0461181,119.6849043,5378,373.2,379.0521605,808,80.59269394,10656,16347,51255,1589,200.1,532.4864686,368.8263116,150,6396,0,0
4/30/1985,8168,115.4764796,382.2537271,90.36465536,578.1194826,127.2484952,271.3532085,5.033,200,379.4355436,683.4322092,515.1629885,288.1232185,77.31039108,5378,300.8,244.8485124,770,52.05880161,10646,12620,35151,892.65,1003,425.5107238,238.2431315,436.1,6847,0,0
5/31/1985,1069,49.04215214,162.3408118,38.37731452,176.9761844,59.88285325,127.6982045,9.63,277.4,94.25544212,290.2494646,218.7865594,122.3641625,32.83324859,7818,271.9,103.9856604,324,22.10905353,7202,4559,16589,773.1,1032,200.2443816,101.1803957,409.6,2564,0,0
